election,state,federalist,anti_federalist,democratic_republican,democratic,national_republican,whig,republican,third_party,NOTE
1932,Missouri,0.0000,0.0000,0.0000,0.6369,0.0000,0.0000,0.3508,0.0123,
1932,Montana,0.0000,0.0000,0.0000,0.5880,0.0000,0.0000,0.3607,0.0513,
1932,Nebraska,0.0000,0.0000,0.0000,0.6298,0.0000,0.0000,0.3529,0.0173,
1932,Nevada,0.0000,0.0000,0.0000,0.6941,0.0000,0.0000,0.3059,0.0000,
1932,New Hampshire,0.0000,0.0000,0.0000,0.4899,0.0000,0.0000,0.5042,0.0059,
1932,New Jersey,0.0000,0.0000,0.0000,0.4949,0.0000,0.0000,0.4759,0.0292,
1932,New Mexico,0.0000,0.0000,0.0000,0.6272,0.0000,0.0000,0.3576,0.0152,
1932,New York,0.0000,0.0000,0.0000,0.5407,0.0000,0.0000,0.4133,0.0460,
1932,North Carolina,0.0000,0.0000,0.0000,0.6993,0.0000,0.0000,0.2928,0.0079,
1932,North Dakota,0.0000,0.0000,0.0000,0.6959,0.0000,0.0000,0.2800,0.0241,
1932,Ohio,0.0000,0.0000,0.0000,0.4988,0.0000,0.0000,0.4703,0.0309,
1932,Oklahoma,0.0000,0.0000,0.0000,0.7330,0.0000,0.0000,0.2670,0.0000,
1932,Oregon,0.0000,0.0000,0.0000,0.5799,0.0000,0.0000,0.3688,0.0513,
1932,Pennsylvania,0.0000,0.0000,0.0000,0.4533,0.0000,0.0000,0.5084,0.0383,
1932,Rhode Island,0.0000,0.0000,0.0000,0.5508,0.0000,0.0000,0.4331,0.0161,
1932,South Carolina,0.0000,0.0000,0.0000,0.9803,0.0000,0.0000,0.0189,0.0008,
1932,South Dakota,0.0000,0.0000,0.0000,0.6362,0.0000,0.0000,0.3440,0.0198,
1932,Tennessee,0.0000,0.0000,0.0000,0.6649,0.0000,0.0000,0.3248,0.0103,
1932,Texas,0.0000,0.0000,0.0000,0.8806,0.0000,0.0000,0.1135,0.0059,
1932,Utah,0.0000,0.0000,0.0000,0.5652,0.0000,0.0000,0.4105,0.0243,
1932,Vermont,0.0000,0.0000,0.0000,0.4108,0.0000,0.0000,0.5766,0.0126,
1932,Virginia,0.0000,0.0000,0.0000,0.6846,0.0000,0.0000,0.3009,0.0145,
1932,Washington,0.0000,0.0000,0.0000,0.5746,0.0000,0.0000,0.3394,0.0860,
1932,West Virginia,0.0000,0.0000,0.0000,0.5447,0.0000,0.0000,0.4447,0.0106,
1932,Wisconsin,0.0000,0.0000,0.0000,0.6346,0.0000,0.0000,0.3119,0.0535,
1932,Wyoming,0.0000,0.0000,0.0000,0.5607,0.0000,0.0000,0.4082,0.0311,
1936,Alabama,0.0000,0.0000,0.0000,0.8638,0.0000,0.0000,0.1282,0.0080,
1936,Arizona,0.0000,0.0000,0.0000,0.6985,0.0000,0.0000,0.2693,0.0322,
1936,Arkansas,0.0000,0.0000,0.0000,0.8180,0.0000,0.0000,0.1786,0.0034,
1936,California,0.0000,0.0000,0.0000,0.6695,0.0000,0.0000,0.3170,0.0135,
1936,Colorado,0.0000,0.0000,0.0000,0.6037,0.0000,0.0000,0.3709,0.0254,
1936,Connecticut,0.0000,0.0000,0.0000,0.5532,0.0000,0.0000,0.4035,0.0433,
1936,Delaware,0.0000,0.0000,0.0000,0.5462,0.0000,0.0000,0.4485,0.0053,
1936,Florida,0.0000,0.0000,0.0000,0.7610,0.0000,0.0000,0.2390,0.0000,
1936,Georgia,0.0000,0.0000,0.0000,0.8710,0.0000,0.0000,0.1260,0.0030,
1936,Idaho,0.0000,0.0000,0.0000,0.6296,0.0000,0.0000,0.3319,0.0385,
1936,Illinois,0.0000,0.0000,0.0000,0.5770,0.0000,0.0000,0.3969,0.0261,
1936,Indiana,0.0000,0.0000,0.0000,0.5663,0.0000,0.0000,0.4189,0.0148,
1936,Iowa,0.0000,0.0000,0.0000,0.5441,0.0000,0.0000,0.4270,0.0289,
1936,Kansas,0.0000,0.0000,0.0000,0.5367,0.0000,0.0000,0.4595,0.0038,
1936,Kentucky,0.0000,0.0000,0.0000,0.5851,0.0000,0.0000,0.3992,0.0157,
1936,Louisiana,0.0000,0.0000,0.0000,0.8882,0.0000,0.0000,0.1116,0.0002,
1936,Maine,0.0000,0.0000,0.0000,0.4152,0.0000,0.0000,0.5549,0.0299,
1936,Maryland,0.0000,0.0000,0.0000,0.6235,0.0000,0.0000,0.3704,0.0061,
1936,Massachusetts,0.0000,0.0000,0.0000,0.5122,0.0000,0.0000,0.4176,0.0702,
1936,Michigan,0.0000,0.0000,0.0000,0.5633,0.0000,0.0000,0.3876,0.0491,
1936,Minnesota,0.0000,0.0000,0.0000,0.6184,0.0000,0.0000,0.3101,0.0715,
1936,Mississippi,0.0000,0.0000,0.0000,0.9706,0.0000,0.0000,0.0274,0.0020,
1936,Missouri,0.0000,0.0000,0.0000,0.6076,0.0000,0.0000,0.3816,0.0108,
1936,Montana,0.0000,0.0000,0.0000,0.6928,0.0000,0.0000,0.2759,0.0313,
1936,Nebraska,0.0000,0.0000,0.0000,0.5714,0.0000,0.0000,0.4074,0.0212,
1936,Nevada,0.0000,0.0000,0.0000,0.7281,0.0000,0.0000,0.2719,0.0000,
1936,New Hampshire,0.0000,0.0000,0.0000,0.4973,0.0000,0.0000,0.4798,0.0229,
1936,New Jersey,0.0000,0.0000,0.0000,0.5954,0.0000,0.0000,0.3957,0.0089,
1936,New Mexico,0.0000,0.0000,0.0000,0.6269,0.0000,0.0000,0.3650,0.0081,
1936,New York,0.0000,0.0000,0.0000,0.5885,0.0000,0.0000,0.3897,0.0218,
1936,North Carolina,0.0000,0.0000,0.0000,0.7340,0.0000,0.0000,0.2660,0.0000,
1936,North Dakota,0.0000,0.0000,0.0000,0.5960,0.0000,0.0000,0.2658,0.1382,
1936,Ohio,0.0000,0.0000,0.0000,0.5799,0.0000,0.0000,0.3744,0.0457,
1936,Oklahoma,0.0000,0.0000,0.0000,0.6683,0.0000,0.0000,0.3269,0.0048,
1936,Oregon,0.0000,0.0000,0.0000,0.6442,0.0000,0.0000,0.2964,0.0594,
1936,Pennsylvania,0.0000,0.0000,0.0000,0.5688,0.0000,0.0000,0.4084,0.0228,
1936,Rhode Island,0.0000,0.0000,0.0000,0.5310,0.0000,0.0000,0.4018,0.0672,
1936,South Carolina,0.0000,0.0000,0.0000,0.9857,0.0000,0.0000,0.0143,0.0000,
1936,South Dakota,0.0000,0.0000,0.0000,0.5402,0.0000,0.0000,0.4249,0.0349,
1936,Tennessee,0.0000,0.0000,0.0000,0.6885,0.0000,0.0000,0.3075,0.0040,
1936,Texas,0.0000,0.0000,0.0000,0.8708,0.0000,0.0000,0.1231,0.0061,
1936,Utah,0.0000,0.0000,0.0000,0.6934,0.0000,0.0000,0.2979,0.0087,
1936,Vermont,0.0000,0.0000,0.0000,0.4324,0.0000,0.0000,0.5639,0.0037,
1936,Virginia,0.0000,0.0000,0.0000,0.7023,0.0000,0.0000,0.2939,0.0038,
1936,Washington,0.0000,0.0000,0.0000,0.6638,0.0000,0.0000,0.2988,0.0374,
1936,West Virginia,0.0000,0.0000,0.0000,0.6056,0.0000,0.0000,0.3920,0.0024,
1936,Wisconsin,0.0000,0.0000,0.0000,0.6380,0.0000,0.0000,0.3026,0.0594,
1936,Wyoming,0.0000,0.0000,0.0000,0.6058,0.0000,0.0000,0.3747,0.0195,
1940,Alabama,0.0000,0.0000,0.0000,0.8522,0.0000,0.0000,0.1434,0.0044,
1940,Arizona,0.0000,0.0000,0.0000,0.6349,0.0000,0.0000,0.3601,0.0050,
1940,Arkansas,0.0000,0.0000,0.0000,0.7902,0.0000,0.0000,0.2098,0.0000,
1940,California,0.0000,0.0000,0.0000,0.5744,0.0000,0.0000,0.4134,0.0122,
1940,Colorado,0.0000,0.0000,0.0000,0.4837,0.0000,0.0000,0.5092,0.0071,
1940,Connecticut,0.0000,0.0000,0.0000,0.5344,0.0000,0.0000,0.4630,0.0026,
1940,Delaware,0.0000,0.0000,0.0000,0.5470,0.0000,0.0000,0.4505,0.0025,
1940,Florida,0.0000,0.0000,0.0000,0.7401,0.0000,0.0000,0.2599,0.0000,
1940,Georgia,0.0000,0.0000,0.0000,0.8485,0.0000,0.0000,0.1483,0.0032,
1940,Idaho,0.0000,0.0000,0.0000,0.5436,0.0000,0.0000,0.4531,0.0033,
1940,Illinois,0.0000,0.0000,0.0000,0.5097,0.0000,0.0000,0.4854,0.0049,
1940,Indiana,0.0000,0.0000,0.0000,0.4903,0.0000,0.0000,0.5045,0.0052,
1940,Iowa,0.0000,0.0000,0.0000,0.4762,0.0000,0.0000,0.5203,0.0035,
1940,Kansas,0.0000,0.0000,0.0000,0.4240,0.0000,0.0000,0.5686,0.0074,
1940,Kentucky,0.0000,0.0000,0.0000,0.5744,0.0000,0.0000,0.4230,0.0026,
1940,Louisiana,0.0000,0.0000,0.0000,0.8588,0.0000,0.0000,0.1409,0.0003,
1940,Maine,0.0000,0.0000,0.0000,0.4877,0.0000,0.0000,0.5110,0.0013,
1940,Maryland,0.0000,0.0000,0.0000,0.5825,0.0000,0.0000,0.4083,0.0092,
1940,Massachusetts,0.0000,0.0000,0.0000,0.5311,0.0000,0.0000,0.4636,0.0053,
1940,Michigan,0.0000,0.0000,0.0000,0.4952,0.0000,0.0000,0.4985,0.0063,
1940,Minnesota,0.0000,0.0000,0.0000,0.5149,0.0000,0.0000,0.4766,0.0085,
1940,Mississippi,0.0000,0.0000,0.0000,0.9570,0.0000,0.0000,0.0419,0.0011,
1940,Missouri,0.0000,0.0000,0.0000,0.5227,0.0000,0.0000,0.4750,0.0023,
1940,Montana,0.0000,0.0000,0.0000,0.5878,0.0000,0.0000,0.4017,0.0105,
1940,Nebraska,0.0000,0.0000,0.0000,0.4281,0.0000,0.0000,0.5719,0.0000,
1940,Nevada,0.0000,0.0000,0.0000,0.6008,0.0000,0.0000,0.3992,0.0000,
1940,New Hampshire,0.0000,0.0000,0.0000,0.5322,0.0000,0.0000,0.4678,0.0000,
1940,New Jersey,0.0000,0.0000,0.0000,0.5148,0.0000,0.0000,0.4786,0.0066,
1940,New Mexico,0.0000,0.0000,0.0000,0.5659,0.0000,0.0000,0.4328,0.0013,
1940,New York,0.0000,0.0000,0.0000,0.5160,0.0000,0.0000,0.4804,0.0036,
1940,North Carolina,0.0000,0.0000,0.0000,0.7403,0.0000,0.0000,0.2597,0.0000,
1940,North Dakota,0.0000,0.0000,0.0000,0.4418,0.0000,0.0000,0.5506,0.0076,
1940,Ohio,0.0000,0.0000,0.0000,0.5220,0.0000,0.0000,0.4780,0.0000,
1940,Oklahoma,0.0000,0.0000,0.0000,0.5741,0.0000,0.0000,0.4223,0.0036,
1940,Oregon,0.0000,0.0000,0.0000,0.5370,0.0000,0.0000,0.4562,0.0068,
1940,Pennsylvania,0.0000,0.0000,0.0000,0.5323,0.0000,0.0000,0.4633,0.0044,
1940,Rhode Island,0.0000,0.0000,0.0000,0.5673,0.0000,0.0000,0.4317,0.0010,
1940,South Carolina,0.0000,0.0000,0.0000,0.9563,0.0000,0.0000,0.0437,0.0000,
1940,South Dakota,0.0000,0.0000,0.0000,0.4259,0.0000,0.0000,0.5741,0.0000,
1940,Tennessee,0.0000,0.0000,0.0000,0.6725,0.0000,0.0000,0.3235,0.0040,
1940,Texas,0.0000,0.0000,0.0000,0.8092,0.0000,0.0000,0.1891,0.0017,
1940,Utah,0.0000,0.0000,0.0000,0.6225,0.0000,0.0000,0.3759,0.0016,
1940,Vermont,0.0000,0.0000,0.0000,0.4492,0.0000,0.0000,0.5478,0.0030,
1940,Virginia,0.0000,0.0000,0.0000,0.6808,0.0000,0.0000,0.3155,0.0037,
1940,Washington,0.0000,0.0000,0.0000,0.5822,0.0000,0.0000,0.4058,0.0120,
1940,West Virginia,0.0000,0.0000,0.0000,0.5710,0.0000,0.0000,0.4290,0.0000,
1940,Wisconsin,0.0000,0.0000,0.0000,0.5015,0.0000,0.0000,0.4832,0.0153,
1940,Wyoming,0.0000,0.0000,0.0000,0.5282,0.0000,0.0000,0.4689,0.0029,
1944,Alabama,0.0000,0.0000,0.0000,0.8128,0.0000,0.0000,0.1820,0.0052,
1944,Arizona,0.0000,0.0000,0.0000,0.5880,0.0000,0.0000,0.4090,0.0030,
1944,Arkansas,0.0000,0.0000,0.0000,0.6995,0.0000,0.0000,0.2984,0.0021,
1944,California,0.0000,0.0000,0.0000,0.5648,0.0000,0.0000,0.4297,0.0055,
1944,Colorado,0.0000,0.0000,0.0000,0.4640,0.0000,0.0000,0.5321,0.0039,
1944,Connecticut,0.0000,0.0000,0.0000,0.5230,0.0000,0.0000,0.4694,0.0076,
1944,Delaware,0.0000,0.0000,0.0000,0.5438,0.0000,0.0000,0.4527,0.0035,
1944,Florida,0.0000,0.0000,0.0000,0.7032,0.0000,0.0000,0.2968,0.0000,
1944,Georgia,0.0000,0.0000,0.0000,0.8174,0.0000,0.0000,0.1825,0.0001,
1944,Idaho,0.0000,0.0000,0.0000,0.5155,0.0000,0.0000,0.4807,0.0038,
1944,Illinois,0.0000,0.0000,0.0000,0.5152,0.0000,0.0000,0.4805,0.0043,
1944,Indiana,0.0000,0.0000,0.0000,0.4673,0.0000,0.0000,0.5238,0.0089,
1944,Iowa,0.0000,0.0000,0.0000,0.4749,0.0000,0.0000,0.5199,0.0052,
1944,Kansas,0.0000,0.0000,0.0000,0.3918,0.0000,0.0000,0.6025,0.0057,
1944,Kentucky,0.0000,0.0000,0.0000,0.5445,0.0000,0.0000,0.4522,0.0033,
1944,Louisiana,0.0000,0.0000,0.0000,0.8059,0.0000,0.0000,0.1939,0.0002,
1944,Maine,0.0000,0.0000,0.0000,0.4745,0.0000,0.0000,0.5244,0.0011,
1944,Maryland,0.0000,0.0000,0.0000,0.5185,0.0000,0.0000,0.4815,0.0000,
1944,Massachusetts,0.0000,0.0000,0.0000,0.5280,0.0000,0.0000,0.4699,0.0021,
1944,Michigan,0.0000,0.0000,0.0000,0.5019,0.0000,0.0000,0.4918,0.0063,
1944,Minnesota,0.0000,0.0000,0.0000,0.5241,0.0000,0.0000,0.4686,0.0073,
1944,Mississippi,0.0000,0.0000,0.0000,0.9356,0.0000,0.0000,0.0644,0.0000,
1944,Missouri,0.0000,0.0000,0.0000,0.5137,0.0000,0.0000,0.4843,0.0020,
1944,Montana,0.0000,0.0000,0.0000,0.5428,0.0000,0.0000,0.4493,0.0079,
1944,Nebraska,0.0000,0.0000,0.0000,0.4142,0.0000,0.0000,0.5858,0.0000,
1944,Nevada,0.0000,0.0000,0.0000,0.5462,0.0000,0.0000,0.4538,0.0000,
1944,New Hampshire,0.0000,0.0000,0.0000,0.5211,0.0000,0.0000,0.4787,0.0002,
1944,New Jersey,0.0000,0.0000,0.0000,0.5031,0.0000,0.0000,0.4895,0.0074,
1944,New Mexico,0.0000,0.0000,0.0000,0.5347,0.0000,0.0000,0.4644,0.0009,
1944,New York,0.0000,0.0000,0.0000,0.5231,0.0000,0.0000,0.4730,0.0039,
1944,North Carolina,0.0000,0.0000,0.0000,0.6671,0.0000,0.0000,0.3329,0.0000,
1944,North Dakota,0.0000,0.0000,0.0000,0.4548,0.0000,0.0000,0.5384,0.0068,
1944,Ohio,0.0000,0.0000,0.0000,0.4982,0.0000,0.0000,0.5018,0.0000,
1944,Oklahoma,0.0000,0.0000,0.0000,0.5557,0.0000,0.0000,0.4420,0.0023,
1944,Oregon,0.0000,0.0000,0.0000,0.5178,0.0000,0.0000,0.4694,0.0128,
1944,Pennsylvania,0.0000,0.0000,0.0000,0.5114,0.0000,0.0000,0.4836,0.0050,
1944,Rhode Island,0.0000,0.0000,0.0000,0.5859,0.0000,0.0000,0.4126,0.0015,
1944,South Carolina,0.0000,0.0000,0.0000,0.8764,0.0000,0.0000,0.0446,0.0790,
1944,South Dakota,0.0000,0.0000,0.0000,0.4167,0.0000,0.0000,0.5833,0.0000,
1944,Tennessee,0.0000,0.0000,0.0000,0.6045,0.0000,0.0000,0.3922,0.0033,
1944,Texas,0.0000,0.0000,0.0000,0.7142,0.0000,0.0000,0.1664,0.1194,
1944,Utah,0.0000,0.0000,0.0000,0.6044,0.0000,0.0000,0.3942,0.0014,
1944,Vermont,0.0000,0.0000,0.0000,0.4293,0.0000,0.0000,0.5706,0.0001,
1944,Virginia,0.0000,0.0000,0.0000,0.6236,0.0000,0.0000,0.3739,0.0025,
1944,Washington,0.0000,0.0000,0.0000,0.5684,0.0000,0.0000,0.4224,0.0092,
1944,West Virginia,0.0000,0.0000,0.0000,0.5489,0.0000,0.0000,0.4511,0.0000,
1944,Wisconsin,0.0000,0.0000,0.0000,0.4857,0.0000,0.0000,0.5037,0.0106,
1944,Wyoming,0.0000,0.0000,0.0000,0.4877,0.0000,0.0000,0.5123,0.0000,
1948,Alabama,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1904,0.8096,
1948,Arizona,0.0000,0.0000,0.0000,0.5379,0.0000,0.0000,0.4382,0.0239,
1948,Arkansas,0.0000,0.0000,0.0000,0.6172,0.0000,0.0000,0.2102,0.1726,
1948,California,0.0000,0.0000,0.0000,0.4757,0.0000,0.0000,0.4713,0.0530,
1948,Colorado,0.0000,0.0000,0.0000,0.5188,0.0000,0.0000,0.4652,0.0160,
1948,Connecticut,0.0000,0.0000,0.0000,0.4791,0.0000,0.0000,0.4955,0.0254,
1948,Delaware,0.0000,0.0000,0.0000,0.4876,0.0000,0.0000,0.5004,0.0120,
1948,Florida,0.0000,0.0000,0.0000,0.4882,0.0000,0.0000,0.3363,0.1755,
1948,Georgia,0.0000,0.0000,0.0000,0.6080,0.0000,0.0000,0.1831,0.2089,
1948,Idaho,0.0000,0.0000,0.0000,0.4998,0.0000,0.0000,0.4726,0.0276,
1948,Illinois,0.0000,0.0000,0.0000,0.5007,0.0000,0.0000,0.4922,0.0071,
1948,Indiana,0.0000,0.0000,0.0000,0.4878,0.0000,0.0000,0.4958,0.0164,
1948,Iowa,0.0000,0.0000,0.0000,0.5031,0.0000,0.0000,0.4758,0.0211,
1948,Kansas,0.0000,0.0000,0.0000,0.4461,0.0000,0.0000,0.5363,0.0176,
1948,Kentucky,0.0000,0.0000,0.0000,0.5674,0.0000,0.0000,0.4148,0.0178,
1948,Louisiana,0.0000,0.0000,0.0000,0.3275,0.0000,0.0000,0.1745,0.4980,
1948,Maine,0.0000,0.0000,0.0000,0.4227,0.0000,0.0000,0.5674,0.0099,
1948,Maryland,0.0000,0.0000,0.0000,0.4801,0.0000,0.0000,0.4940,0.0259,
1948,Massachusetts,0.0000,0.0000,0.0000,0.5466,0.0000,0.0000,0.4316,0.0218,
1948,Michigan,0.0000,0.0000,0.0000,0.4757,0.0000,0.0000,0.4923,0.0320,
1948,Minnesota,0.0000,0.0000,0.0000,0.5716,0.0000,0.0000,0.3989,0.0295,
1948,Mississippi,0.0000,0.0000,0.0000,0.1009,0.0000,0.0000,0.0262,0.8729,
1948,Missouri,0.0000,0.0000,0.0000,0.5811,0.0000,0.0000,0.4149,0.0040,
1948,Montana,0.0000,0.0000,0.0000,0.5309,0.0000,0.0000,0.4315,0.0376,
1948,Nebraska,0.0000,0.0000,0.0000,0.4585,0.0000,0.0000,0.5415,0.0000,
1948,Nevada,0.0000,0.0000,0.0000,0.5037,0.0000,0.0000,0.4726,0.0237,
1948,New Hampshire,0.0000,0.0000,0.0000,0.4666,0.0000,0.0000,0.5241,0.0093,
1948,New Jersey,0.0000,0.0000,0.0000,0.4593,0.0000,0.0000,0.5033,0.0374,
1948,New Mexico,0.0000,0.0000,0.0000,0.5638,0.0000,0.0000,0.4293,0.0069,
1948,New York,0.0000,0.0000,0.0000,0.4501,0.0000,0.0000,0.4599,0.0900,
1948,North Carolina,0.0000,0.0000,0.0000,0.5802,0.0000,0.0000,0.3268,0.0930,
1948,North Dakota,0.0000,0.0000,0.0000,0.4341,0.0000,0.0000,0.5217,0.0442,
1948,Ohio,0.0000,0.0000,0.0000,0.4948,0.0000,0.0000,0.4924,0.0128,
1948,Oklahoma,0.0000,0.0000,0.0000,0.6275,0.0000,0.0000,0.3725,0.0000,
1948,Oregon,0.0000,0.0000,0.0000,0.4640,0.0000,0.0000,0.4978,0.0382,
1948,Pennsylvania,0.0000,0.0000,0.0000,0.4692,0.0000,0.0000,0.5093,0.0215,
1948,Rhode Island,0.0000,0.0000,0.0000,0.5759,0.0000,0.0000,0.4144,0.0097,
1948,South Carolina,0.0000,0.0000,0.0000,0.2414,0.0000,0.0000,0.0378,0.7208,
1948,South Dakota,0.0000,0.0000,0.0000,0.4704,0.0000,0.0000,0.5184,0.0112,
1948,Tennessee,0.0000,0.0000,0.0000,0.4914,0.0000,0.0000,0.3687,0.1399,
1948,Texas,0.0000,0.0000,0.0000,0.6596,0.0000,0.0000,0.2429,0.0975,
1948,Utah,0.0000,0.0000,0.0000,0.5398,0.0000,0.0000,0.4502,0.0100,
1948,Vermont,0.0000,0.0000,0.0000,0.3692,0.0000,0.0000,0.6154,0.0154,
1948,Virginia,0.0000,0.0000,0.0000,0.4789,0.0000,0.0000,0.4104,0.1107,
1948,Washington,0.0000,0.0000,0.0000,0.5256,0.0000,0.0000,0.4273,0.0471,
1948,West Virginia,0.0000,0.0000,0.0000,0.5732,0.0000,0.0000,0.4224,0.0044,
1948,Wisconsin,0.0000,0.0000,0.0000,0.5070,0.0000,0.0000,0.4628,0.0302,
1948,Wyoming,0.0000,0.0000,0.0000,0.5162,0.0000,0.0000,0.4727,0.0111,
1952,Alabama,0.0000,0.0000,0.0000,0.6455,0.0000,0.0000,0.3502,0.0043,
1952,Arizona,0.0000,0.0000,0.0000,0.4165,0.0000,0.0000,0.5835,0.0000,
1952,Arkansas,0.0000,0.0000,0.0000,0.5590,0.0000,0.0000,0.4376,0.0034,
1952,California,0.0000,0.0000,0.0000,0.4227,0.0000,0.0000,0.5683,0.0090,
1952,Colorado,0.0000,0.0000,0.0000,0.3896,0.0000,0.0000,0.6027,0.0077,
1952,Connecticut,0.0000,0.0000,0.0000,0.4391,0.0000,0.0000,0.5570,0.0039,
1952,Delaware,0.0000,0.0000,0.0000,0.4788,0.0000,0.0000,0.5175,0.0037,
1952,Florida,0.0000,0.0000,0.0000,0.4497,0.0000,0.0000,0.5499,0.0004,
1952,Georgia,0.0000,0.0000,0.0000,0.6966,0.0000,0.0000,0.3034,0.0000,
1952,Idaho,0.0000,0.0000,0.0000,0.3442,0.0000,0.0000,0.6542,0.0016,
1952,Illinois,0.0000,0.0000,0.0000,0.4494,0.0000,0.0000,0.5484,0.0022,
1952,Indiana,0.0000,0.0000,0.0000,0.4099,0.0000,0.0000,0.5811,0.0090,
1952,Iowa,0.0000,0.0000,0.0000,0.3559,0.0000,0.0000,0.6375,0.0066,
1952,Kansas,0.0000,0.0000,0.0000,0.3050,0.0000,0.0000,0.6877,0.0073,
1952,Kentucky,0.0000,0.0000,0.0000,0.4991,0.0000,0.0000,0.4984,0.0025,
1952,Louisiana,0.0000,0.0000,0.0000,0.5292,0.0000,0.0000,0.4708,0.0000,
1952,Maine,0.0000,0.0000,0.0000,0.3377,0.0000,0.0000,0.6605,0.0018,
1952,Maryland,0.0000,0.0000,0.0000,0.4383,0.0000,0.0000,0.5536,0.0081,
1952,Massachusetts,0.0000,0.0000,0.0000,0.4546,0.0000,0.0000,0.5422,0.0032,
1952,Michigan,0.0000,0.0000,0.0000,0.4397,0.0000,0.0000,0.5544,0.0059,
1952,Minnesota,0.0000,0.0000,0.0000,0.4411,0.0000,0.0000,0.5533,0.0056,
1952,Mississippi,0.0000,0.0000,0.0000,0.6044,0.0000,0.0000,0.3956,0.0000,
1952,Missouri,0.0000,0.0000,0.0000,0.4914,0.0000,0.0000,0.5071,0.0015,
1952,Montana,0.0000,0.0000,0.0000,0.4007,0.0000,0.0000,0.5939,0.0054,
1952,Nebraska,0.0000,0.0000,0.0000,0.3085,0.0000,0.0000,0.6915,0.0000,
1952,Nevada,0.0000,0.0000,0.0000,0.3855,0.0000,0.0000,0.6145,0.0000,
1952,New Hampshire,0.0000,0.0000,0.0000,0.3908,0.0000,0.0000,0.6092,0.0000,
1952,New Jersey,0.0000,0.0000,0.0000,0.4199,0.0000,0.0000,0.5681,0.0120,
1952,New Mexico,0.0000,0.0000,0.0000,0.4428,0.0000,0.0000,0.5539,0.0033,
1952,New York,0.0000,0.0000,0.0000,0.4355,0.0000,0.0000,0.5545,0.0100,
1952,North Carolina,0.0000,0.0000,0.0000,0.5391,0.0000,0.0000,0.4609,0.0000,
1952,North Dakota,0.0000,0.0000,0.0000,0.2839,0.0000,0.0000,0.7097,0.0064,
1952,Ohio,0.0000,0.0000,0.0000,0.4324,0.0000,0.0000,0.5676,0.0000,
1952,Oklahoma,0.0000,0.0000,0.0000,0.4541,0.0000,0.0000,0.5459,0.0000,
1952,Oregon,0.0000,0.0000,0.0000,0.3893,0.0000,0.0000,0.6054,0.0053,
1952,Pennsylvania,0.0000,0.0000,0.0000,0.4685,0.0000,0.0000,0.5274,0.0041,
1952,Rhode Island,0.0000,0.0000,0.0000,0.4905,0.0000,0.0000,0.5089,0.0006,
1952,South Carolina,0.0000,0.0000,0.0000,0.5072,0.0000,0.0000,0.4928,0.0000,
1952,South Dakota,0.0000,0.0000,0.0000,0.3073,0.0000,0.0000,0.6927,0.0000,
1952,Tennessee,0.0000,0.0000,0.0000,0.4971,0.0000,0.0000,0.4999,0.0030,
1952,Texas,0.0000,0.0000,0.0000,0.4669,0.0000,0.0000,0.5313,0.0018,
1952,Utah,0.0000,0.0000,0.0000,0.4107,0.0000,0.0000,0.5893,0.0000,
1952,Vermont,0.0000,0.0000,0.0000,0.2823,0.0000,0.0000,0.7145,0.0032,
1952,Virginia,0.0000,0.0000,0.0000,0.4336,0.0000,0.0000,0.5632,0.0032,
1952,Washington,0.0000,0.0000,0.0000,0.4469,0.0000,0.0000,0.5433,0.0098,
1952,West Virginia,0.0000,0.0000,0.0000,0.5192,0.0000,0.0000,0.4808,0.0000,
1952,Wisconsin,0.0000,0.0000,0.0000,0.3871,0.0000,0.0000,0.6095,0.0034,
1952,Wyoming,0.0000,0.0000,0.0000,0.3709,0.0000,0.0000,0.6271,0.0020,
1956,Alabama,0.0000,0.0000,0.0000,0.5652,0.0000,0.0000,0.3939,0.0409,0.00
1956,Arizona,0.0000,0.0000,0.0000,0.3890,0.0000,0.0000,0.6099,0.0011,
1956,Arkansas,0.0000,0.0000,0.0000,0.5246,0.0000,0.0000,0.4582,0.0172,
1956,California,0.0000,0.0000,0.0000,0.4427,0.0000,0.0000,0.5539,0.0034,
1956,Colorado,0.0000,0.0000,0.0000,0.3981,0.0000,0.0000,0.5949,0.0070,
1956,Connecticut,0.0000,0.0000,0.0000,0.3626,0.0000,0.0000,0.6372,0.0002,
1956,Delaware,0.0000,0.0000,0.0000,0.4462,0.0000,0.0000,0.5509,0.0029,
1956,Florida,0.0000,0.0000,0.0000,0.4273,0.0000,0.0000,0.5727,0.0000,
1956,Georgia,0.0000,0.0000,0.0000,0.6648,0.0000,0.0000,0.3265,0.0087,
1956,Idaho,0.0000,0.0000,0.0000,0.3878,0.0000,0.0000,0.6117,0.0005,
1956,Illinois,0.0000,0.0000,0.0000,0.4029,0.0000,0.0000,0.5952,0.0019,
1956,Indiana,0.0000,0.0000,0.0000,0.3970,0.0000,0.0000,0.5990,0.0040,
1956,Iowa,0.0000,0.0000,0.0000,0.4065,0.0000,0.0000,0.5906,0.0029,
1956,Kansas,0.0000,0.0000,0.0000,0.3421,0.0000,0.0000,0.6544,0.0035,
1956,Kentucky,0.0000,0.0000,0.0000,0.4521,0.0000,0.0000,0.5430,0.0049,
1956,Louisiana,0.0000,0.0000,0.0000,0.3951,0.0000,0.0000,0.5328,0.0721,
